index	table_id	annotator_id	premise	hypothesis	label	unperturbed_hypothesis	original_label
604	T784	GW6	 The origin of Coldplay is London, England.  The genres of Coldplay are Alternative rock, pop rock, post-Britpop, pop.  The labels of Coldplay are Parlophone, Capitol, Atlantic.  The associated acts of Coldplay are Los Unidades, Apparatjik, Noel Gallagher, Brian Eno, Jon Hopkins, Davide Rossi. 	No band signed to the Parlophone label hasn't originated in the capital of England .	2	No band signed to the Parlophone label has originated in the capital of England.	0
1754	T2395	GW52	 Women's vault at the Games of the XXX Olympiad is a sports event.  The venue of Women's vault at the Games of the XXX Olympiad is North Greenwich Arena.  The date of Women's vault at the Games of the XXX Olympiad is 5 August.  The winning points of Women's vault at the Games of the XXX Olympiad is 15.191.  	The women's vault at the XXX Olympiad didn't take place in September .	2	The women's vault at the XXX Olympiad took place in September.	0
297	T188	GW4	 In the box office, Insomnia made $113.7 million.   Insomnia is a movie.  The release date of Insomnia are May 3, 2002  ( 2002-05-03 )  (Tribeca Film Festival) , May 24, 2002  ( 2002-05-24 )  (United States).  Insomnia was starring Al Pacino ,  Robin Williams ,  Hilary Swank ,  Maura Tierney ,  Martin Donovan ,  Nicky Katt ,  Paul Dooley. 	The film Insomnia didn't come out in 2003 .	2	The film Insomnia came out in 2003.	0
258	T2028	GW94	   The production company of Hot Fuzz are StudioCanal, Working Title Films, Big Talk Productions.  Hot Fuzz is a movie.  The release date of Hot Fuzz are 16 February 2007 (United Kingdom), 20 April 2007 (United States), 18 July 2007 (France).  In the box office, Hot Fuzz made $80.7 million  (United States).    	Working Title Films was not made in German .	2	Working Title Films was made in German.	0
1531	T2312	GW111	 Early Sunday Morning is a painting.  The year of Early Sunday Morning is 1930.  The medium of Early Sunday Morning is Oil paint, canvas.  The dimensions of Early Sunday Morning is 89.4 cm (35.2 in)   153 cm (60 in).  	Early Sunday Morning was not painted using watercolors .	2	Early Sunday Morning was painted using watercolors.	0
273	T1601	GW1	   Jimmy Eat World is a musician.  The origin of Jimmy Eat World is Mesa, Arizona, U.S..  The genres of Jimmy Eat World are Alternative rock, emo pop, emo,  power pop, pop punk.  The labels of Jimmy Eat World are Wooden Blue, Capitol, Fueled by Ramen, Big Wheel Recreation, DreamWorks, Better Looking, Interscope, Western Tread, Geffen, DGC, RCA, Dine Alone.   	Jimmy Eat World didn't make more music on the Capitol label than Dreamworks .	1	Jimmy Eat World made more music on the Capitol label than Dreamworks.	1
1603	T2644	GW116	 The running time of La Grande Abbuffata is 135 minutes , 123 minutes (censored cut).  La Grande Abbuffata was produced by Vincent Malle , Jean-Pierre Rassam.  La Grande Abbuffata was written by Marco Ferreri , Rafael Azcona.  The release date of La Grande Abbuffata is 1973 (1973). 	La Grande Abbuffata didn't take 1 year to make .	1	La Grande Abbuffata took 1 year to make.	1
983	T1283	GW51	 Britney was released on November 16, 2001 (2001-11-16).  Britney was recorded on February - July 2001.  The studio of Britney are Battery Studios, Right Track Studios, Sound on Sound Studios, Sterling Sound Studios, The Hit Factory , (New York City, New York), The DOJO , (Jackson, New Jersey), Master Sound Studios, Windmark Studios , (Virginia Beach, Virginia), Hit Factory Criteria , (Miami, Florida), 2nd Floor Recording , (Orlando, Florida), Record Plant, Rusk Sound Studios , (Los Angeles, California), Westlake Recording Studios , (West Hollywood, California), Jailhouse Studios, Maratone Studios , (Stockholm, Sweden).  The producer of Britney are BT, Rodney Jerkins, Brian Kierulf, Peter Kvint, Max Martin, The Neptunes, Rami, Wade J. Robson, Josh Schwartz, Justin Timberlake.  	Britney is not a 2001 album produced and created by several different producers and studios .	0	Britney is a 2001 album produced and created by several different producers and studios.	2
1991	T2314	GW116	 The portuguese timor was on 16th century.  The independence declared was on 28 November 1975.  The administered by untaet was on 25 October 1999.  The independence restored was on 20 May 2002.  	Portuguese Timor didn't happen over 200 years .	1	Portuguese Timor happened over 200 years.	1
587	T884	GW59	 Burn Energy is a food&drink.  The type of Burn Energy is Energy Drink.  The manufacturer of Burn Energy is Monster Beverage.  The variants of Burn Energy are Burn Original ,  Burn Tropical ,  Burn Berry ,  Burn Blue ,  Burn Mocha Energy (Coffee-flavored and non-carbonated) ,  Burn Sugarfree ,  Burn Lemon Ice.  	Burn Sugarfree is not just as popular as the sugar-filled varieties .	1	Burn Sugarfree is just as popular as the sugar-filled varieties.	1
878	T621	GW35	 Diana and Actaeon is a painting.  The artist of Diana and Actaeon is Titian.  The medium of Diana and Actaeon is Oil on canvas.  The location of Diana and Actaeon is National Gallery, London.  	Diana and Actaeon is not a digital painting .	2	Diana and Actaeon is a digital painting.	0
2029	T2613	GW120	 The Commitments was directed by Alan Parker.  The release date of The Commitments are 6 August 1991 (1991-08-06) (West Hollywood), 14 August 1991 (1991-08-14) (United States).  The budget of The Commitments is $12-15 million.  In the box office, The Commitments made $14.9 million.  	The Commitments , English film was not directed by Alan Parker was released in the year 1991 earned $14 . 9 million .	0	The Commitments, English film was directed by Alan Parker was released in the year 1991 earned $14.9 million.	2
995	T934	GW59	 The species of Chetak is Horse.  The breed of Chetak is unknown.  Chetak died on 1576 , Rajsamand, Rajasthan.  The notable role of Chetak is War horse.  	Chetak didn't give birth to four foals .	2	Chetak gave birth to four foals.	0
18	T783	GW14	   The type of Crystal Light is Flavored water.  The manufacturer of Crystal Light is Kraft Foods.  The variants of Crystal Light are On The Go (single-serve packets of beverage mix),  multi-serve canisters (multi-serve packets of beverage mix),  liquid.  The website of Crystal Light is www.CrystalLight.com.    	The Crystal Light brand doesn't have an online presence .	0	The Crystal Light brand has an online presence.	2
357	T230	GW1	 The city area of Evansville, Indiana is 47.84 sq mi (123.90 km 2 ).  The land area of Evansville, Indiana is 47.35 sq mi (122.63 km 2 ).  The water area of Evansville, Indiana is 0.49 sq mi (1.27 km 2 ).  The metro area of Evansville, Indiana is 2,367 sq mi (6,130 km2).  	Evansville , Indiana doesn't have more than a square mile of water in it .	2	Evansville, Indiana has more than a square mile of water in it.	0
903	T584	GW51	 Clerks was produced by Scott Mosier Kevin Smith.  Clerks was written by Kevin Smith.  Clerks was starring Brian O'Halloran, Jeff Anderson, Marilyn Ghigliotti, Jason Mewes, Lisa Spoonauer.  Clerks was edited by Scott Mosier, Kevin Smith. 	Kevin Smith wouldn't later star in a movie with Jason Mewes .	1	Kevin Smith would later star in a movie with Jason Mewes.	1
723	T701	GW21	 Cleopatra VII Philopator is a person.  The reign of Cleopatra VII Philopator is 51 BC to 10 or 12 August 30 BC (21 years).  The successor of Cleopatra VII Philopator is Ptolemy XV Caesarion.  The co-rulers of Cleopatra VII Philopator are Ptolemy XII Auletes, Ptolemy XIII Theos Philopator, Ptolemy XIV, Ptolemy XV Caesarion.  	Cleopatra VII was not a puppet of her roman rulers that dictated her every move .	1	Cleopatra VII was a puppet of her roman rulers that dictated her every move.	1
1908	T2013	GW4	 In the box office, Indiana Jones and the Temple of Doom made $333.1 million.   The production company of Indiana Jones and the Temple of Doom is Lucasfilm Ltd..  The release date of Indiana Jones and the Temple of Doom are May 8, 1984 (Westwood), May 23, 1984 (United States).  Indiana Jones and the Temple of Doom is a movie. 	Indiana Jones and the Temple of Doom was not made by the same company that made Star Wars .	1	Indiana Jones and the Temple of Doom was made by the same company that made Star Wars.	1
1879	T2017	GW84	 Hopeless Fountain Kingdom is a album.  Hopeless Fountain Kingdom was released on June 2, 2017 .  Hopeless Fountain Kingdom was recorded on August 2016 - January 2017.  The producer of Hopeless Fountain Kingdom are Benny Blanco, Cashmere Cat, Greg Kurstin, Happy Perez, Lido, Ricky Reed, Roget Chahayed.  	Hopeless Fountain Kingdom was not the first album that Ricky Reed had worked on .	1	Hopeless Fountain Kingdom was the first album that Ricky Reed had worked on.	1
1345	T1119	GW72	 Burzum was also known as Count Grishnackh.  The genres of Burzum are Black metal, dark ambient, neo-Medieval music.  The years active of Burzum was on 1991-1999, 2009-2018.  The associated acts of Burzum are Mayhem, Old Funeral, Darkthrone. 	Burzum was not active since 1991	0	Burzum was active since 1991	2
1813	T2463	GW116	" Jonatan ""Cactus"" Söderström is a person.  The occupation of Jonatan ""Cactus"" Söderström is Game Designer.  The website of Jonatan ""Cactus"" Söderström is CactusSquid.com.  "	Jonatan has not been a game designer for 8 years .	1	Jonatan has been a game designer for 8 years.	1
795	T1209	GW51	 Channel Orange is a album.  Channel Orange was released on July 10, 2012 (2012-07-10).  The studio of Channel Orange are EastWest, Hollywood, CA, Henson, Hollywood, CA, Manhattan Sound Recording, New York, NY, Record Plant, Hollywood, CA, San Ysidro, Beverly Hills, CA, Studio for the Talented and Gifted, Los Angeles, CA, Westlake, Los Angeles, CA.  The producer of Channel Orange are Frank Ocean, Jonathan Ikpeazu, Malay, Om'Mas Keith, Pharrell Williams, Shea Taylor, Tyler, the Creator.  	Channel Orange was not Frank Ocean's debut studio album .	1	Channel Orange was Frank Ocean's debut studio album.	1
488	T429	GW4	   The type of Compton, California is Council-Manager.  The city council of Compton, California are Mayor: Aja Brown, Janna Zurita, Isaac Galvan, Tana McCoy, Nandak Dhurjati.  The city attorney of Compton, California is Craig J. Cornwell.  The city treasurer of Compton, California is Douglas Sanders.   	Compton , California is not known for being a representational democracy .	2	Compton, California is known for being a representational democracy.	0
370	T628	GW51	   Dave Matthews Band was also known as DMB.  The origin of Dave Matthews Band is Charlottesville, Virginia, United States.  The genres of Dave Matthews Band are Rock, jam band, jazz fusion, folk rock, funk rock, pop rock, pop, soft rock, adult contemporary, alternative rock.  The associated acts of Dave Matthews Band are Dave Matthews and Tim Reynolds, Pearl Jam, Béla Fleck and the Flecktones, Phish, Mumford and Sons, Ed Sheeran, John Mayer.   	DMB is not a rock band that started in Virginia .	0	DMB is a rock band that started in Virginia.	2
1738	T2425	GW119	 Reichsführer-SS Heinrich Himmler is a country.  The in office was on 7 October 1939 – 29 April 1945.  The preceded by of Reichsführer-SS Heinrich Himmler is Office established.  The succeeded by of Reichsführer-SS Heinrich Himmler is Office abolished.  	Heinrich Himmler didn't die of natural causes . .	1	Heinrich Himmler died of natural causes..	1
562	T1100	GW12	 Catherine was born as Catherine Elizabeth Middleton ,  (1982-01-09) 9 January 1982 (age 36) , Royal Berkshire Hospital, Reading, Berkshire, England.  The spouse of Catherine is Prince William, Duke of Cambridge  ,  ( m. 2011).  The issue of Catherine are Prince George of Cambridge, Princess Charlotte of Cambridge, Prince Louis of Cambridge.  The father of Catherine is Michael Middleton. 	Prince William was not married to Catherine Middleton in Berkshire , England .	1	Prince William was married to Catherine Middleton in Berkshire, England.	1
1113	T1934	GW86	 Hysteria is a album.  Hysteria was released on 3 August 1987 .  Hysteria was recorded on February 1984-January 1987.  The studio of Hysteria are Wisseloord Studios, Hilversum, Windmill Lane Studio 2, Dublin, Studio Des Dames, Paris. 	Hysteria was not recorded in multiple music studios .	0	Hysteria was recorded in multiple music studios.	2
254	T1174	GW22	   The location of Television/radio coverage is The O2 Arena (2010-) , Royal Albert Hall (1996-2008) , Wembley Conference Centre (1995).  The country of Television/radio coverage is United Kingdom.  The hosted by of Television/radio coverage is Eamonn Holmes (1995) , Sir Trevor McDonald (1996-2008) , Dermot O'Leary (2010-19).  Television/radio coverage was first awarded on 1995.   	National Television Awards hasn't been first awarded in 1995 .	0	National Television Awards has been first awarded in 1995.	2
1841	T2365	GW52	 The artist of Girl with a Pearl Earring is Johannes Vermeer.  The year of Girl with a Pearl Earring is c. 1665.  The type of Girl with a Pearl Earring is Tronie.  The dimensions of Girl with a Pearl Earring is 44.5 cm   39 cm (17.5 in   15 in). 	Girl with a Pearl Earring is not over 500 years old	2	Girl with a Pearl Earring is over 500 years old	0
563	T1087	GW12	 The breed of Chanel is Dachshund.  Chanel was born on (1988-05-06)May 6, 1988 , Newport News, Virginia.  Chanel died on August 28, 2009(2009-08-28) (aged 21) , Port Jefferson Station, New York.  Chanel was known for once thought to be world's oldest dog.  	Chanel didn't die in the spring of 2009 .	2	Chanel died in the spring of 2009.	0
21	T1174	GW22	   The location of Television/radio coverage is The O2 Arena (2010-) , Royal Albert Hall (1996-2008) , Wembley Conference Centre (1995).  The hosted by of Television/radio coverage is Eamonn Holmes (1995) , Sir Trevor McDonald (1996-2008) , Dermot O'Leary (2010-19).  Television/radio coverage was first awarded on 1995.  The network of Television/radio coverage is ITV.   	Dermot O'Leary is not the only host of National Television Awards .	2	Dermot O'Leary is the only host of National Television Awards.	0
