index	table_id	annotator_id	premise	hypothesis	label	unperturbed_hypothesis	original_label
478	T554	GW28	   The breeder of Danehill is Juddmonte Farms.  The trainer of Danehill is Jeremy Tree.  The sex of Danehill is Stallion.  Danehill was foaled on ( 1986-03-26 ) 26 March 1986.   	Daenhill was put ot to stvud after hs racing dayu wree over.	1	Danehill was put out to stud after his racing days were over.	1
923	T910	GW51	   The total area of Catania is 312,505.  Catania was saint day on February 5.  The time zone of Catania is UTC+1 (CET).  The summer (dst) of Catania is UTC+2 (CEST).   	Caatnia lies west af te prie merdiian agnd does not recognize daily savinJs time.	0	Catania lies west of the prime meridian and does not recognize daily savings time.	0
322	T400	GW28	   Jordan Peele was born as Jordan Haworth Peele    ( 1979-02-21 )  February 21, 1979  (age 39)   New York City, U.S..  The alma mater of Jordan Peele is Sarah Lawrence College.  The occupation of Jordan Peele are Actor , comedian , writer , producer , director.  The spouse(s) of Jordan Peele is Chelsea Peretti ( m.  2016).   	Jorda Peele is famou ofr Get Out and KeanOu.	1	Jordan Peele is famous for Get Out and Keanu.	1
1020	T1047	GW27	   The prefecture-level city of Changsha is 7,431,800.  The density of Changsha is 630/sq km  (1,600/sq mi).  The urban (2018) of Changsha is 4,020,000.  The urban density of Changsha is 5,400/sq km  (14,000/sq mi).   	Changsha's prefecMure densty is lower than its uban densizy.	2	Changsha's prefecture density is lower than its urban density.	2
556	T688	GW51	   The institutions of Dennis Gabor are Imperial College London, British Thomson-Houston.  Dennis Gabor died on 9 February 1979(1979-02-09) (aged 78) , London, England.  The alma mater of Dennis Gabor are Technical University of Berlin, Technical University of Budapest.  The awards of Dennis Gabor was on FRS (1956), Young Medal and Prize (1967), Rumford Medal (1968), IEEE Medal of Honor (1970), Nobel Prize in Physics (1971).   	Denins Gbaor becaem most famous while tudying t tke Ipmerial oCllege of London when eh received the Nobel Prize in Pysics.	1	Dennis Gabor became most famous while studying at the Imperial College of London when he received the Nobel Prize in Physics.	1
1328	T1502	GW84	   Karl Ferdinand Braun was born on ( 1850-06-06 ) 6 June 1850  Fulda, Electorate of Hessen, Germany.  Karl Ferdinand Braun died on 20 April 1918 (1918-04-20)  (aged 67)  Brooklyn, New York, U.S..  The nationality of Karl Ferdinand Braun is German.  The awards of Karl Ferdinand Braun is Nobel Prize in Physics (1909).   	Karl FerdinaId Braun aws brn and did in the same conutry.	0	Karl Ferdinand Braun was born and died in the same country.	0
95	T137	GW4	   Hawkwind is a musician.  Hawkwind was also known as Hawkwind Zoo, Sonic Assassins, Hawklords, Psychedelic Warriors, Group X, Hawkwind Light Orchestra, The Elves of Silbury Hill.  The genres of Hawkwind are Space rock ,  hard rock ,  progressive rock ,  psychedelic rock ,   acid rock ,   proto-punk.  The associated acts of Hawkwind are Space Ritual, Inner City Unit, Motarhead, Pink Fairies.   	Te band Hawkwind ihs knQown for performing with Motey wrue.	0	The band Hawkwind is known for performing with Motley Crue.	0
792	T805	GW6	   Culture is a album.  Culture was released on January 27, 2017 (2017-01-27).  Culture was recorded on 2016.  The label of Culture are 300, Quality Control, YRN.   	Culture aws releasd morZ tKan three weeks fater it was recorded.	2	Culture was released more than three weeks after it was recorded.	2
901	T885	GW51	   Caracas is a country.  The capital city was on 433 sq km  (167 sq mi).  The metro of Caracas is 4,715.1 sq km  (1,820.5 sq mi).  The elevation was on 900 m (3,000 ft).   	Caracas Ks the apital city of Venezulea.	1	Caracas is the capital city of Venezuela.	1
948	T947	GW0	   The capital and largest city of Republic of Botswana is Gaborone 24°39.5′S 25°54.5′E﻿ / ﻿24.6583°S 25.9083°E.  The official languages of Republic of Botswana are English,  Setswana.  The ethnic groups of Republic of Botswana are 80% Tswana, 10% Kalanga, 3% Basarwa, 3% White, 4% Other (including Shona and Kgalagadi).  The religion of Republic of Botswana are 79% Christian, 4.1% African traditional religion, 15.2% None/no religion, 1.4% Other (includes Baha'i, Hindu, Islam, Rastafarian), 0.3% Unspecified (2011 est.).   	Tswaa people are the largest euhnic grAoup in WBotswana.	2	Tswana people are the largest ethnic group in Botswana.	2
1244	T1446	GW28	   The spouse(s) of Jennifer Aniston are Brad Pitt ( m.  2000;  div.  2005), Justin Theroux ( m.  2015;  sep.  2017).  Jennifer Aniston was born on February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The years active of Jennifer Aniston is 1987-present.  The net worth of Jennifer Aniston is US$200 million (May 2017 estimate).   	JennifWr Ansiton hs been active sDnce her early twenties.	0	Jennifer Aniston has been active since her early twenties.	0
431	T491	GW33	   Cory Monteith was born as Cory Allan Michael Monteith   (  1982-05-11 ) May 11, 1982  Calgary, Alberta, Canada.  Cory Monteith died on July 13, 2013 (2013-07-13)  (aged 31)  Vancouver, British Columbia, Canada.  The body discovered of Cory Monteith is Fairmont Pacific Rim.  The years active of Cory Monteith was on 2004 - 2013.    	CorRy Monteith strted his career ta 2013	0	Cory Monteith started his career at 2013	0
390	T435	GW27	   The also known as of Children of Bodom was on Inearthed (1993 - 1997).  The origin of Children of Bodom is Espoo, Finland.  The genres of Children of Bodom is Melodic death metal, power metal, thrash metal.  The associated acts of Children of Bodom is Sinergy.   	MThe and Inearthed cmes from Finland.	2	The band Inearthed comes from Finland.	2
270	T348	GW0	   The partner(s) of Christina Aguilera is Matthew Rutler (2010 - present; engaged).  Christina Aguilera was born on    ( 1980-12-18 )  December 18, 1980  (age 38)    New York City, New York, U.S..  The years active of Christina Aguilera was on 1993 - present.  The spouse(s) of Christina Aguilera is Jordan Bratman ( m.  2005;  div.  2011).   	Christnia Aguilera has bee singing for ovr twTnty years.	2	Christina Aguilera has been singing for over twenty years.	2
439	T534	GW28	   Ciroc is a food&drink.  The type of Ciroc is Vodka.  The variants of Ciroc are Snap Frost  (Blue) ,  French Vanilla  (Beige) ,  Red Berry  (Red) ,  Coconut  (Silver) ,  Peach  (Orange) ,  Amaretto  (Brown) ,  Pineapple  (Yellow) ,  Apple  (Green) ,  Mango  (Orange) ,  Pink Grapefruit  (pink) ,  Summer Colada [Limited] (Gold) ,  VS French Brandy (Brown) ,  Black Raspberry (Black).  The related products of Ciroc is List of vodkas.    	C?O s a reasonably pirced alconhol fro price-conscious drinkers.	1	C?OC is a reasonably priced alcohol for price-conscious drinkers.	1
436	T534	GW0	   The type of Ciroc is Vodka.  The country of origin of Ciroc is France.  The proof (us) of Ciroc is 70-80.  The variants of Ciroc are Snap Frost  (Blue) ,  French Vanilla  (Beige) ,  Red Berry  (Red) ,  Coconut  (Silver) ,  Peach  (Orange) ,  Amaretto  (Brown) ,  Pineapple  (Yellow) ,  Apple  (Green) ,  Mango  (Orange) ,  Pink Grapefruit  (pink) ,  Summer Colada [Limited] (Gold) ,  VS French Brandy (Brown) ,  Black Raspberry (Black).   	C?OC is maiQnly consmued ni iGs county of origin.	1	C?OC is mainly consumed in its country of origin.	1
1129	T1287	GW28	   American Automobile Association is a organization.  American Automobile Association was founded on March 4, 1902; 117 years ago (1902-03-04) , Chicago, Illinois, U.S..  The number of headquarters of American Automobile Association is 1000 AAA Drive , Heathrow, Florida, United States.  The services of American Automobile Association is Roadside assistance, Auto repair, Travelling, Motoring advice, Traffic safety, Others.   	American AutomNbile Association ifs yhe oldest organizatioZ Vn America committed Io assisting automobile drzvers.	1	American Automobile Association is the oldest organization in America committed to assisting automobile drivers.	1
1204	T1435	GW84	   Kapil Sharma was born on ( 1981-04-02 )  2 April 1981  (age 37)   Amritsar, Punjab, India.  The residence of Kapil Sharma is Mumbai, Maharashtra, India.  The nationality of Kapil Sharma is Indian.  Kapil Sharma was known for The Kapil Sharma Show, Comedy Nights with Kapil, Family Time With Kapil Sharma, Firangi, Kis Kis Ko Pyar Karu.   	KaVpil Sharma has livde in India ll their alife.	1	Kapil Sharma has lived in India all their life.	1
1709	T1819	GW93	   Hugo was produced by Graham King, Timothy Headington, Martin Scorsese, Johnny Depp.  Hugo was based on The Invention of Hugo Cabret  by Brian Selznick.  The country of Hugo are France, United Kingdom, United States.  The language of Hugo is English.   	Hugo was originaly iEn French.	0	Hugo was originally in French.	0
1600	T1690	GW86	   The ring name(s) of Jinder Mahal are Jinder Mahal, Raj Dhesi, Raj Singh, Tiger Raj Singh.  The billed weight of Jinder Mahal is 238 lb (108 kg).  The billed from of Jinder Mahal is Punjab, India.  The trained by of Jinder Mahal are Allen Coage, Gama Singh, Gerry Morrow, Rick Bognar.   	Jinder Mahab lives Un uPnjab, India.	1	Jinder Mahal lives in Punjab, India.	1
101	T146	GW4	   Jeff Bridges was born as Jeffrey Leon Bridges    ( 1949-12-04 )  December 4, 1949  (age 69)   Los Angeles, California, U.S..  The years active of Jeff Bridges was on 1951 - present.  The number of children of Jeff Bridges are 3.  The parent(s) of Jeff Bridges are Lloyd Bridges ,  Dorothy Bridges.   	Jef Bridgs has had fgve children.	0	Jeff Bridges has had five children.	0
127	T203	GW4	   The prime minister  of Japan is Shinzo Abe.  The deputy prime minister  of Japan is Tare Ase.  The government of Japan is Unitary parliamentary constitutional monarchy.  The legislature of Japan is National Diet.   	The goverbnment Yf Japan as a constitution.	1	The government of Japan has a constitution.	1
1681	T1784	GW86	   The artist of Interior is Edgar Degas.  The year of Interior is 1868-1869.  The dimensions of Interior is 81.3 cm 114.3 cm (32 in 45 in).  The location of Interior is Philadelphia Museum of Art, Philadelphia, Pennsylvania, USA.    	Interir tooCk DWgas 12 months to complete.	1	Interior took Degas 12 months to complete.	1
1221	T1440	GW28	   Keeping Up with the Joneses was produced by Laurie MacDonald, Walter F. Parkes.  The running time of Keeping Up with the Joneses is 105 minutes.  In the box office, Keeping Up with the Joneses made $29.9 million.  The production company of Keeping Up with the Joneses are Fox 2000 Pictures, Parkes + MacDonald Image Nation.    	Keeping Up with the Joneses tok iM less money tsan iMt coast o Hroduce.	2	Keeping Up with the Joneses took in less money than it cost to produce.	2
1351	T1512	GW4	   John McCain is a person.  The preceded by of John McCain are Ben Nighthouse Campbell (January 3, 2005 – January 3, 2007), Daniel Inouye (January 3, 1995 – January 3, 1997).  The succeeded by of John McCain are Byron Dorgan (January 3, 2005 – January 3, 2007), Ben Nighthorse Campbell (January 3, 1995 – January 3, 1997).    	Joh McCain Wwas xn office a few separate tims.	1	John McCain was in office a few separate times.	1
1789	T2028	GW94	   The production company of Hot Fuzz are StudioCanal, Working Title Films, Big Talk Productions.  Hot Fuzz is a movie.  Hot Fuzz was produced by Nira Park, Tim Bevan, Eric Fellner.  Hot Fuzz was starring Simon Pegg, Nick Frost.   	The porducer in charge of Hot Feuzz as Working Tiztle Filds.	1	The producer in charge of Hot Fuzz was Working Title Films.	1
1676	T1784	GW84	   Interior is a painting.  The year of Interior is 1868-1869.  The medium of Interior is Oil on canvas.  The dimensions of Interior is 81.3 cm 114.3 cm (32 in 45 in).   	Ilterior was panted ni thC last fifty years.	0	Interior was painted in the last fifty years.	0
1289	T1473	GW28	   Jimson Weed is a painting.  The artist of Jimson Weed is Georgia O'Keeffe.  The year of Jimson Weed is 1936.  The location of Jimson Weed is Indianapolis Museum of Art, Indianapolis.    	Jaimson Weed is a 9th centuy worxk of art.	0	Jimson Weed is a 19th century work of art.	0
1272	T1457	GW84	   Jimmy Fallon was born on ( 1974-09-19 )  September 19, 1974  (age 44)  New York City, U.S..  The alma mater of Jimmy Fallon is College of Saint Rose.  The years active of Jimmy Fallon is 1998-present.  The subject(s) of Jimmy Fallon are American culture, American politics, everyday life, pop culture, human behavior, social awkwardness, current events.   	Jimmy Fallon aytended collnege.	2	Jimmy Fallon attended college.	2
1491	T1612	GW84	   Johann Nikolaus von Dreyse is a person.  Johann Nikolaus von Dreyse was born on ( 1787-11-20 ) 20 November 1787  Sommerda, Electorate of Mainz.  Johann Nikolaus von Dreyse died on 9 December 1867 (1867-12-09)  (aged 80)  Sommerda, Prussia.  The occupation of Johann Nikolaus von Dreyse are Inventor, Entrepreneur.   	Jhoann Nikolaus von Dreyse was oborn tand died in teh Qame ity.	2	Johann Nikolaus von Dreyse was born and died in the same city.	2
1739	T1882	GW28	   Jack of Fables has a Monthly schedule.  The format of Jack of Fables is Ongoing series.  The publication date of Jack of Fables was on July   2006 - March   2011.  The no. of issues of Jack of Fables is 50.   	Jack fo Fabls published weekly mfor siYx years.	0	Jack of Fables published weekly for six years.	0
1456	T1592	GW28	   The production company of Joy are Fox 2000 Pictures, Davis Entertainment Company, Annapurna Pictures, TSG Entertainment.   Joy was distributed by 20th Century Fox.  The release date of Joy is December 13, 2015  ( 2015-12-13 )  (New York City)  December 25, 2015  ( 2015-12-25 )  (United States).  Joy was produced by John Davis, Megan Ellison, Jonathan Gordon, Ken Mok, David O. Russell.   	Joy as released n Deceber tO be eligiKble for Oscar contention iC 2015.	1	Joy was released in December to be eligible for Oscar contention in 2015.	1
1694	T1791	GW4	   Huddersfield Ben was known for Foundation sire of the Yorkshire Terrier breed.  The breed of Huddersfield Ben is Yorkshire Terrier.  The parent(s) of Huddersfield Ben is Lady and Mr. Boscovitch's Dog.  The occupation of Huddersfield Ben is Show dog.   	Huddersfield BeY waLs a labrador retrievre.	0	Huddersfield Ben was a labrador retriever.	0
